:ID,latitude:double,postcode,longitude:double,address,:LABEL
4550,53.546622,M45 6DP,-2.285964,77 Victoria Avenue,Location
4551,53.5465,M45 6BX,-2.288061,149 Gloucester Avenue,Location
4552,53.550209,M45 8WQ,-2.281989,22 Lune Drive,Location
4553,53.546956,M45 6BS,-2.289332,111 Dudley Avenue,Location
4554,53.549565,M45 8DY,-2.288022,46 Moss Lane,Location
4555,53.544302,M45 6DL,-2.286311,157 Berwick Avenue,Location
4556,53.546201,M45 6DW,-2.285433,165 Alexandra Avenue,Location
4557,53.54579,M45 6FF,-2.288238,142 Victoria Lane,Location
4558,53.542296,M45 6BB,-2.28331,167 Balmoral Avenue,Location
4559,53.547068,M45 8SG,-2.283749,105 Oxbow Way,Location
4560,53.543602,M45 6DU,-2.285959,65 Thompson Avenue,Location
4561,53.544289,M45 6EW,-2.280561,126 Ashby Grove,Location
4562,53.544525,M45 6EH,-2.279491,164 Glendevon Place,Location
4563,53.549526,M45 8EH,-2.285773,135 Albert Close,Location
4564,53.548253,M45 8SE,-2.284315,82 Brightwater Close,Location
4565,53.547918,M45 8EU,-2.277672,52 Hazel Road,Location
4566,53.546131,M45 8FP,-2.276982,135 Oak Bank Close,Location
4567,53.546834,M45 8EG,-2.279944,86 Stanway Road,Location
4568,53.54886,M45 8SP,-2.282176,67 Speyside Close,Location
4569,53.548513,M45 8JA,-2.273103,91 Dalebeck Close,Location
4570,53.553956,M45 8LU,-2.274648,18 Roch Close,Location
4571,53.54857,M45 8HY,-2.27161,166 Medlock Way,Location
4572,53.553706,M45 8LS,-2.273997,21 Roch Way,Location
4573,53.554078,M45 8RY,-2.272641,123 Roch Crescent,Location
4574,53.550545,M45 8JL,-2.27283,9 Wenning Close,Location
4575,53.547391,M45 8HP,-2.272492,85 Tarnbrook Close,Location
4576,53.554878,M45 8RE,-2.272737,18 Douglas Close,Location
4577,53.554386,M45 8LF,-2.27533,80 Mersey Drive,Location
4578,53.555615,M45 8RW,-2.272545,103 Bollin Walk,Location
4579,53.553152,M45 8LB,-2.276695,33 Mersey Close,Location
4580,53.541778,M24 4GU,-2.236482,37 Baguley Crescent,Location
4581,53.550128,M25 2SB,-2.249584,58 Simister Lane,Location
4582,53.549105,M25 2ST,-2.257652,170 Droughts Lane,Location
4583,53.549955,M25 2RY,-2.255062,130 Simister Green,Location
4584,53.541119,M25 2QG,-2.271351,30 Parkville Road,Location
4585,53.543319,M45 6NT,-2.272647,108 St Josephs Avenue,Location
4586,53.543477,M45 6NT,-2.273961,2 Sandgate Road,Location
4587,53.543446,M25 2RF,-2.267955,198 Thornley Road,Location
4588,53.541547,M45 6UF,-2.276967,103 Beeston Grove,Location
4589,53.541479,M45 6UE,-2.275352,85 Harlech Avenue,Location
4590,53.539771,M45 6TD,-2.279415,3 Ludlow Avenue,Location
4591,53.543101,M45 6TZ,-2.277339,109 Arundel Avenue,Location
4592,53.542809,M45 6TY,-2.279178,57 Barnard Avenue,Location
4593,53.533953,M25 3AB,-2.287886,154 Kingswood Road,Location
4594,53.533424,M25 3FG,-2.287188,132 Devonshire Place,Location
4595,53.53949,M25 3DT,-2.284211,98 Lilac Grove,Location
4596,53.536069,M25 3TG,-2.290208,149 Pinfold Drive,Location
4597,53.536821,M25 3BE,-2.287543,17 Stanhope Court,Location
4598,53.539044,M25 3DS,-2.282458,96 Ash Grove,Location
4599,53.535834,M25 3AZ,-2.286691,188 Stanhope Avenue,Location
4600,53.533155,M25 3AF,-2.28702,153 Chester Street,Location
4601,53.539624,M25 2WN,-2.276547,44 Polefield Hall Road,Location
4602,53.537451,M25 1WJ,-2.275899,178 Bury Old Road,Location
4603,53.539812,M25 2GJ,-2.273198,180 Daneshill,Location
4604,53.539088,M25 2NP,-2.275185,165 Polefield Gardens,Location
4605,53.540011,M25 2WW,-2.276338,196 Cuckoo Grove,Location
4606,53.536832,M25 3EB,-2.279033,121 Langley Avenue,Location
4607,53.538994,M25 2NH,-2.273118,173 Polefield Grove,Location
4608,53.536894,M25 1QD,-2.27161,193 Holyrood Close,Location
4609,53.535624,M25 1QZ,-2.268916,68 Park Place,Location
4610,53.533987,M25 1LS,-2.269374,15 Orange Hill Road,Location
4611,53.538754,M25 2GX,-2.268227,1 Roseland Drive,Location
4612,53.53545,M25 1QA,-2.270168,50 Milton Road,Location
4613,53.535134,M25 1PN,-2.270799,183 Merton Road,Location
4614,53.540007,M25 2QS,-2.270363,185 Lynton Drive,Location
4615,53.539988,M25 2QP,-2.271072,145 Heywood Road,Location
4616,53.538276,M25 2LY,-2.268979,55 St Margaret'S Close,Location
4617,53.533507,M25 1PF,-2.270985,36 Hastings Road,Location
4618,53.531352,M25 1HT,-2.270247,170 Recreation Street,Location
4619,53.531625,M25 1HJ,-2.272572,135 Brandram Road,Location
4620,53.532551,M25 1HX,-2.268309,170 Bedford Street,Location
4621,53.532315,M25 1HQ,-2.269544,123 Kenyon Lane,Location
4622,53.53039,M25 1SS,-2.266289,156 Whittaker Lane,Location
4623,53.531196,M25 1HS,-2.271317,92 Heaton Street,Location
4624,53.529929,M25 1SS,-2.267206,139 Infant Street,Location
4625,53.530652,M25 1GQ,-2.269428,58 Newtown Street,Location
4626,53.527954,M25 1DN,-2.270422,31 Bent Lane,Location
4627,53.526681,M25 1DZ,-2.272782,73 Bannerman Avenue,Location
4628,53.527597,M25 1DU,-2.273104,176 The Meadows,Location
4629,53.526488,M25 1FD,-2.274772,129 The Terrace,Location
4630,53.530268,M25 1FP,-2.272503,163 Taylor Street,Location
4631,53.527672,M25 1DF,-2.275594,48 Rectory Grove,Location
4632,53.527986,M25 1DD,-2.275732,152 Rectory Avenue,Location
4633,53.524894,M25 0NL,-2.275863,125 Hope Park Close,Location
4634,53.535278,M25 1WE,-2.27854,168 Glebelands Road,Location
4635,53.532617,M25 1NN,-2.275204,33 Ogwen Drive,Location
4636,53.536995,M25 1PQ,-2.274719,34 Bury Old Road,Location
4637,53.534564,M25 1JX,-2.280301,184 Sunningdale Drive,Location
4638,53.535903,M25 1QW,-2.272856,17 Knight'S Close,Location
4639,53.522081,M25 9RQ,-2.28322,136 Agecroft Road East,Location
4640,53.521112,M25 9NU,-2.275099,93 Crescent Avenue,Location
4641,53.519031,M25 9NF,-2.272989,145 Arlington Avenue,Location
4642,53.521112,M25 9RR,-2.282882,118 Beckley Avenue,Location
4643,53.51896,M25 9WA,-2.276653,179 Norwood,Location
4644,53.519964,M25 9NQ,-2.2739,151 Hilton Crescent,Location
4645,53.518381,M25 9WS,-2.274387,176 George Street,Location
4646,53.518886,M25 9NG,-2.273697,162 Jesmond Avenue,Location
4647,53.531925,M25 3HW,-2.286544,183 Warwick Street,Location
4648,53.534245,M25 1JW,-2.282486,185 Heys Road,Location
4649,53.525942,M25 9PE,-2.281134,40 Prestwich Park Road South,Location
4650,53.531123,M25 1BJ,-2.279825,158 The Drive,Location
4651,53.532252,M25 3BB,-2.284917,118 Sherbourne Street,Location
4652,53.530243,M25 1ED,-2.283169,65 Hacking Street,Location
4653,53.529311,M25 1XT,-2.28191,199 Bury New Road,Location
4654,53.53397,M25 1GJ,-2.284355,107 Fairfax Road,Location
4655,53.531063,M25 1BE,-2.282224,72 Clark'S Hill,Location
4656,53.531856,M25 1BN,-2.281279,154 Rectory Green,Location
4657,53.530266,M25 1AJ,-2.284768,176 Church Lane,Location
4658,53.531885,M25 1AF,-2.284583,197 Albion Place,Location
4659,53.533031,M25 3AP,-2.28625,4 James Street,Location
4660,53.529171,M25 1AP,-2.280295,17 St Mary'S Road,Location
4661,53.531565,M25 1BW,-2.283057,185 Greenhill,Location
4662,53.529792,M25 1AG,-2.280269,27 Branksome Avenue,Location
4663,53.532652,M25 3FH,-2.286972,85 Edward Street,Location
4664,53.523018,M25 9NB,-2.286107,69 The Downs,Location
4665,53.525192,M25 9PG,-2.286876,175 Sandyway,Location
4666,53.526901,M25 9QF,-2.286314,12 St Anns Close,Location
4667,53.525405,M25 9GN,-2.291719,17 Scott Road,Location
4668,53.523271,M25 9TH,-2.289276,185 Lynmouth Grove,Location
4669,53.52212,M25 9YT,-2.293371,46 Kershaw Avenue,Location
4670,53.514913,M25 9XZ,-2.288842,177 Drinkwater Road,Location
4671,53.520779,M25 9XA,-2.279229,28 Myrtle Grove,Location
4672,53.51483,M25 9SZ,-2.289626,58 Halliwell Road,Location
4673,53.515321,M25 9SG,-2.287322,114 Rainsough Avenue,Location
4674,53.519262,M25 9XD,-2.285584,92 Rowany Close,Location
4675,53.517503,M25 9XL,-2.288468,1 Oak Bank,Location
4676,53.526358,M25 9LS,-2.295361,102 Ruskin Crescent,Location
4677,53.530537,M25 3HZ,-2.291679,169 Ernest Street,Location
4678,53.530991,M25 3HU,-2.289736,54 Gardner Road,Location
4679,53.531065,M25 3HJ,-2.292663,35 Leach Street,Location
4680,53.529895,M25 3JJ,-2.289759,56 Mountside Crescent,Location
4681,53.530773,M25 3HY,-2.291002,192 Harold Street,Location
4682,53.531936,M25 3HH,-2.289411,162 Herbert Street,Location
4683,53.531893,M25 3HE,-2.288701,64 Arthur Street,Location
4684,53.531049,M25 3HJ,-2.292075,95 Walter Street,Location
4685,53.52074,M25 9RJ,-2.287962,35 School Grove,Location
4686,53.518663,M25 9XG,-2.28828,25 Butterstile Close,Location
4687,53.524381,M25 9PY,-2.283778,135 Prestwich Hills,Location
4688,53.520408,M25 9RW,-2.283812,95 Ladythorne Avenue,Location
4689,53.523684,M25 9QA,-2.282325,101 Broadstone Close,Location
4690,53.525419,M25 0DA,-2.25422,33 Downham Gardens,Location
4691,53.52733,M25 0BP,-2.25568,32 Sheepfoot Lane,Location
4692,53.526155,M25 0GZ,-2.254421,24 Balmoral Grange,Location
4693,53.528434,M25 0DW,-2.247827,56 Edgeware Avenue,Location
4694,53.526907,M25 0GF,-2.251695,73 Lyndhurst Avenue,Location
4695,53.52567,M8 4LS,-2.250119,5 Northurst Drive,Location
4696,53.524442,M25 0DD,-2.252827,168 Windsor Crescent,Location
4697,53.524493,M25 0DB,-2.254049,69 Windsor Road,Location
4698,53.52626,M25 0GE,-2.251721,142 Meade Hill Road,Location
4699,53.52622,M8 4LQ,-2.249036,147 Mosslee Avenue,Location
4700,53.521121,M25 0FR,-2.258825,149 Castle Hill Road,Location
4701,53.523789,M25 0EQ,-2.263592,65 Bury Old Road,Location
4702,53.522937,M25 0DY,-2.258625,149 Park Road,Location
4703,53.523186,M25 0EF,-2.255911,88 Belfield Road,Location
4704,53.520065,M25 0EZ,-2.260749,177 Dellcot Close,Location
4705,53.521426,M25 0GD,-2.25492,129 Carlton Avenue,Location
4706,53.522178,M25 0GG,-2.256358,4 Links Crescent,Location
4707,53.524697,M25 0FF,-2.255257,186 Downham Crescent,Location
4708,53.524602,M25 0GL,-2.261878,196 Beechwood Road,Location
4709,53.524078,M25 0AL,-2.27091,25 Beechcroft,Location
4710,53.523554,M25 9NX,-2.276291,2 Hilton Lane,Location
4711,53.526924,M25 1DP,-2.268635,181 High Bank Crescent,Location
4712,53.523542,M25 0EP,-2.26985,26 Tudor Court,Location
4713,53.52172,M25 0JZ,-2.268497,83 Cranbrook Drive,Location
4714,53.525425,M25 0NT,-2.271582,183 The Residences,Location
4715,53.523499,M25 0AT,-2.264948,54 Hartley Avenue,Location
4716,53.518363,M25 0NA,-2.270391,122 Mather Avenue,Location
4717,53.518601,M25 0LR,-2.268673,92 Mildred Avenue,Location
4718,53.519249,M25 0FZ,-2.263986,119 York Avenue,Location
4719,53.533839,M9 0GS,-2.241839,40 Beadham Drive,Location
4720,53.534443,M9 0QF,-2.240892,130 Deanswood Drive,Location
4721,53.536159,M9 0QP,-2.232573,195 Torcross Road,Location
4722,53.536556,M9 0QG,-2.23603,31 Southwood Drive,Location
4723,53.536745,M9 0QW,-2.23152,51 Finningley Road,Location
4724,53.537323,M9 0LQ,-2.234782,161 Westway,Location
4725,53.536397,M9 0GB,-2.230462,72 Babbacombe Grove,Location
4726,53.534294,M9 0RJ,-2.215574,32 Nelson Road,Location
4727,53.536815,M9 6GQ,-2.213369,77 Charnwood Road,Location
4728,53.536575,M9 6FH,-2.216733,70 Farnham Avenue,Location
4729,53.534025,M9 6FS,-2.210157,142 Thurlby Avenue,Location
4730,53.537404,M9 6XP,-2.215485,197 Glenthorn Avenue,Location
4731,53.534562,M9 6QS,-2.211547,87 Hornby Avenue,Location
4732,53.535554,M9 6GR,-2.214796,157 Chain Road,Location
4733,53.53597,M9 6QR,-2.213395,170 Yewlands Avenue,Location
4734,53.534895,M9 6GL,-2.216452,2 Alworth Road,Location
4735,53.534126,M9 0RF,-2.213914,89 Alnwick Road,Location
4736,53.534206,M9 0RH,-2.214714,134 Edward Road,Location
4737,53.535476,M9 0RP,-2.21813,109 Cooper Lane,Location
4738,53.534053,M9 0RR,-2.224233,113 Garbrook Avenue,Location
4739,53.533985,M9 0SG,-2.217353,7 Dalton Road,Location
4740,53.53361,M9 0ND,-2.220791,168 Heathbank Road,Location
4741,53.536682,M9 0SX,-2.226706,111 Catchdale Close,Location
4742,53.534284,M9 0WL,-2.226075,8 Ruthin Avenue,Location
4743,53.534065,M9 0RN,-2.218198,101 Bamber Street,Location
4744,53.534225,M9 0SR,-2.224023,38 Ardcombe Avenue,Location
4745,53.533174,M9 8PH,-2.237505,191 Ledsham Avenue,Location
4746,53.532918,M9 8PA,-2.23512,121 Broomhall Road,Location
4747,53.534357,M9 0PR,-2.239005,146 Velmere Avenue,Location
4748,53.534308,M9 0NH,-2.227478,37 Munn Road,Location
4749,53.527889,M9 8WA,-2.227987,73 Wroxham Road,Location
4750,53.532864,M9 0RT,-2.225781,175 Kingsmead Mews,Location
4751,53.527723,M9 8HX,-2.230324,35 Galvin Road,Location
4752,53.532527,M9 8LA,-2.227936,114 Addingham Close,Location
4753,53.532351,M9 8LH,-2.226382,167 Wavertree Road,Location
4754,53.531721,M9 8LN,-2.226755,93 Warrington Road,Location
4755,53.528125,M9 8LY,-2.227143,32 Bank House Road,Location
4756,53.526181,M9 8JA,-2.22834,9 Sherwell Road,Location
4757,53.530447,M9 8NL,-2.230203,176 Crab Lane,Location
4758,53.532469,M9 8WR,-2.23035,80 Longhurst Road,Location
4759,53.528022,M9 8WF,-2.228998,168 Bowfell Grove,Location
4760,53.530287,M9 6RL,-2.214498,37 Hill Lane,Location
4761,53.529592,M9 6PS,-2.216335,158 Strain Avenue,Location
4762,53.53229,M9 6RQ,-2.215594,65 Cecil Road,Location
4763,53.531418,M9 6UY,-2.220387,25 Chanters Close,Location
4764,53.532589,M9 6RR,-2.214298,195 Ethel Avenue,Location
4765,53.527779,M9 6PL,-2.215043,105 Laurel Bank Gardens,Location
4766,53.531574,M9 6HP,-2.203522,43 Kingston Grove,Location
4767,53.532991,M9 6RA,-2.210212,60 Victoria Avenue,Location
4768,53.530363,M9 6JW,-2.207438,43 Dunster Avenue,Location
4769,53.529862,M9 6JG,-2.205625,22 Dugdale Avenue,Location
4770,53.531449,M9 6EN,-2.208364,60 Bossall Avenue,Location
4771,53.531221,M9 6HB,-2.204893,167 Ingleby Avenue,Location
4772,53.531445,M9 6RE,-2.210174,162 Walker Road,Location
4773,53.530251,M9 6JJ,-2.204285,112 Amesbury Road,Location
4774,53.531108,M9 6JN,-2.20794,164 Bransby Avenue,Location
4775,53.528358,M9 6JD,-2.20767,3 Leconfield Drive,Location
4776,53.531217,M9 6RU,-2.212194,144 Mansfield Drive,Location
4777,53.527668,M9 6DA,-2.20664,133 White Moss Road,Location
4778,53.528788,M9 6JD,-2.208245,102 Colindale Avenue,Location
4779,53.529514,M9 6JU,-2.204613,82 Gifford Avenue,Location
4780,53.523893,M9 8DS,-2.216607,39 Lion Brow,Location
4781,53.526065,M9 7FP,-2.213285,19 Milo Street,Location
4782,53.525061,M9 6SR,-2.211832,144 Rockmead Drive,Location
4783,53.525835,M9 6PU,-2.215954,49 Hilltop Avenue,Location
4784,53.525088,M9 6AE,-2.2169,15 The Fold,Location
4785,53.524773,M9 6AY,-2.216763,187 Lion Fold Lane,Location
4786,53.528714,M9 6JB,-2.209738,196 Edgefield Avenue,Location
4787,53.52641,M9 6DB,-2.206091,3 Dam Head Drive,Location
4788,53.527482,M9 6EY,-2.209792,56 Elmton Road,Location
4789,53.526395,M9 6LR,-2.209787,90 Haddington Drive,Location
4790,53.527882,M9 6LG,-2.202357,127 Benmore Road,Location
4791,53.525417,M9 6LP,-2.208666,107 Halsmere Drive,Location
4792,53.528292,M9 6EH,-2.203883,121 Clement Stott Close,Location
4793,53.528574,M9 6LE,-2.202014,184 Pembridge Road,Location
4794,53.524554,M9 6SL,-2.208843,181 Sanderstead Drive,Location
4795,53.528034,M9 6LT,-2.207683,67 Normanton Drive,Location
4796,53.525951,M9 6SE,-2.206527,77 Greendale Drive,Location
4797,53.526111,M9 6NT,-2.207734,42 Haverfield Road,Location
4798,53.523699,M9 7BR,-2.198506,184 Charlestown Road,Location
4799,53.526271,M9 6FP,-2.208263,1 Highmore Drive,Location
4800,53.529151,M9 6HY,-2.201217,73 Newburn Avenue,Location
4801,53.524621,M9 6SU,-2.211181,121 Ravenswood Drive,Location
4802,53.525165,M9 6FT,-2.209027,70 Hurstway Drive,Location
4803,53.527744,M9 6EJ,-2.204092,189 Cullen Grove,Location
4804,53.520388,M9 8BD,-2.216333,166 Old Road,Location
4805,53.522216,M9 8BZ,-2.219299,196 Lion Street,Location
4806,53.522034,M9 8DR,-2.220625,114 Domett Street,Location
4807,53.51883,M9 8AY,-2.217984,87 Andrew Road,Location
4808,53.521612,M9 8FW,-2.224997,27 Crumpsall Vale,Location
4809,53.525738,M9 6PB,-2.219996,143 French Barn Lane,Location
4810,53.521934,M9 8DR,-2.221183,109 Old School Drive,Location
4811,53.523332,M9 8FP,-2.227932,118 Blackley New Road,Location
4812,53.520007,M9 8AX,-2.21802,98 Middlesex Road,Location
4813,53.522598,M9 7FL,-2.211985,134 Polefield Road,Location
4814,53.523005,M9 8DX,-2.220253,51 Old Market Street,Location
4815,53.522869,M9 7FW,-2.215923,141 Sandy Brow,Location
4816,53.52085,M9 8NT,-2.219277,117 Oak Shaw Close,Location
4817,53.520909,M9 8BT,-2.216502,29 Eldermount Road,Location
4818,53.521585,M9 8DA,-2.220517,198 Lawson Street,Location
4819,53.518671,M9 8PU,-2.22103,49 Newcroft Drive,Location
4820,53.519139,M9 8NY,-2.220851,150 Castle Hill Drive,Location
4821,53.522312,M9 8DG,-2.220898,160 Gilman Close,Location
4822,53.521099,M9 8DA,-2.220862,189 Quilter Grove,Location
4823,53.519311,M9 8NN,-2.220415,125 Marshbrook Drive,Location
4824,53.520381,M9 8NU,-2.220179,55 Brackenlea Drive,Location
4825,53.524685,M9 8EJ,-2.225602,71 Chapel Lane,Location
4826,53.523238,M9 8EN,-2.225654,4 Silverlea Drive,Location
4827,53.519793,M9 8AU,-2.216949,46 Surrey Road,Location
4828,53.524219,M9 5FB,-2.220063,103 Warren Bank,Location
4829,53.523309,M9 8DH,-2.221024,166 Armour Place,Location
4830,53.526966,M9 6DN,-2.201388,190 Lander Grove,Location
4831,53.531155,M9 6HN,-2.196007,161 Inverness Avenue,Location
4832,53.528184,M9 6LW,-2.19898,112 Ranby Avenue,Location
4833,53.527022,M9 7AT,-2.195218,74 Hall Moss Road,Location
4834,53.531022,M9 6HS,-2.195101,177 Armadale Avenue,Location
4835,53.530141,M9 6BD,-2.200663,107 Buile Drive,Location
4836,53.52927,M9 6SY,-2.199784,186 Greetland Drive,Location
4837,53.53003,M9 6LY,-2.202111,122 Newcliffe Road,Location
4838,53.531413,M9 6HJ,-2.197592,138 Sidley Avenue,Location
4839,53.530679,M9 6HT,-2.195763,130 Kirkway,Location
4840,53.521023,M9 7DP,-2.191782,76 Rimmington Close,Location
4841,53.52095,M9 7DW,-2.192551,37 Pinfold Avenue,Location
4842,53.525945,M9 7AQ,-2.193901,53 Keston Avenue,Location
4843,53.52457,M9 7AZ,-2.193638,196 Booth Hall Road,Location
4844,53.524291,M9 7BN,-2.194316,55 Penistone Avenue,Location
4845,53.522539,M9 7ER,-2.1939,35 Evesham Road,Location
4846,53.522516,M9 7DH,-2.196857,19 Weybourne Avenue,Location
4847,53.524952,M9 7BQ,-2.196868,59 Osterley Road,Location
4848,53.525702,M9 7AS,-2.19387,184 Ponsford Avenue,Location
4849,53.521616,M9 7EB,-2.19177,117 Torrington Avenue,Location
4850,53.525605,M9 7AG,-2.192828,116 Northland Road,Location
4851,53.524944,M9 7AU,-2.195691,187 Mitcham Avenue,Location
4852,53.521128,M9 7DN,-2.193728,54 Clough Top Road,Location
4853,53.525495,M9 7AP,-2.194547,158 Euston Avenue,Location
4854,53.520678,M9 7EA,-2.193922,56 Raycroft Avenue,Location
4855,53.52229,M9 7DT,-2.191742,176 Southdown Crescent,Location
4856,53.524983,M9 7AZ,-2.193927,158 The Quadrant,Location
4857,53.521252,M9 7EJ,-2.194799,198 Lake View,Location
4858,53.52308,M40 0JJ,-2.168593,171 Moston Lane East,Location
4859,53.523701,M40 0HS,-2.174689,138 Frinton Avenue,Location
4860,53.522895,M40 0JS,-2.172182,139 Lynthorpe Road,Location
4861,53.522746,M40 0HF,-2.176329,162 Rocklyn Avenue,Location
4862,53.52408,M40 0JG,-2.17368,31 Norville Avenue,Location
4863,53.522917,M40 0GG,-2.175576,43 Kirkstone Road,Location
4864,53.52184,M40 3LB,-2.168694,75 Kirkdale Avenue,Location
4865,53.522877,M40 0JS,-2.172499,129 Gisburne Avenue,Location
4866,53.523568,M40 0JR,-2.173316,125 Branston Road,Location
4867,53.521794,M40 0GL,-2.175451,140 Rushberry Avenue,Location
4868,53.523836,M40 5JY,-2.180693,161 Wellhouse Drive,Location
4869,53.520482,M40 9GR,-2.181614,29 Benfield Avenue,Location
4870,53.521263,M40 5QP,-2.18219,100 Moston Lane,Location
4871,53.523754,M40 5JN,-2.180829,114 Southmere Close,Location
4872,53.522366,M9 7DB,-2.183854,72 Hillingdon Drive,Location
4873,53.519539,M40 5QL,-2.180931,152 Barcliffe Avenue,Location
4874,53.522769,M40 5GZ,-2.178999,193 Pentland Avenue,Location
4875,53.525236,M40 0LA,-2.176083,114 A6104,Location
4876,53.519092,M40 5QD,-2.185182,85 Nunfield Close,Location
4877,53.523137,M40 5QZ,-2.179031,74 Cobham Avenue,Location
4878,53.526376,M9 7FF,-2.183012,110 Chendre Road,Location
4879,53.524192,M9 7FZ,-2.182444,36 Kilmaine Avenue,Location
4880,53.523418,M9 7FJ,-2.183512,53 Ainsbrook Avenue,Location
4881,53.526521,M9 7FE,-2.181957,86 Carville Road,Location
4882,53.525045,M9 7FG,-2.183232,189 Hinchley Road,Location
4883,53.525592,M9 7JB,-2.184155,134 Caspian Road,Location
4884,53.523696,M9 7BE,-2.189833,14 Wenfield Drive,Location
4885,53.528684,M9 7HT,-2.190127,73 Moorway Drive,Location
4886,53.523784,M9 7BH,-2.19098,45 Dantall Avenue,Location
4887,53.528668,M9 7HQ,-2.194034,110 Mossfield Drive,Location
4888,53.52428,M9 7BU,-2.18976,5 Wanstead Avenue,Location
4889,53.523088,M9 7BF,-2.187236,193 Elaine Avenue,Location
4890,53.527773,M9 7HS,-2.191933,96 Broadmoss Drive,Location
4891,53.52975,M9 7HW,-2.192093,186 Victoria Avenue East,Location
4892,53.527142,M9 8GJ,-2.233082,146 Bantry Drive,Location
4893,53.527462,M9 8HX,-2.230715,2 Printon Avenue,Location
4894,53.532115,M9 8PD,-2.236745,191 Stanwick Avenue,Location
